MT072688_1	Nepal
hCoV-19_Austria_CeMM0012_2020_EPI_ISL_419665	Austria
hCoV-19_Austria_CeMM0013_2020_EPI_ISL_419666	Austria
hCoV-19_Austria_CeMM0014_2020_EPI_ISL_419667	Austria
hCoV-19_Austria_CeMM0015_2020_EPI_ISL_419668	Austria
hCoV-19_Austria_CeMM0016_2020_EPI_ISL_419669	Austria
hCoV-19_Austria_CeMM0017_2020_EPI_ISL_419670	Austria
hCoV-19_Austria_CeMM0018_2020_EPI_ISL_419671	Austria
hCoV-19_Austria_CeMM0019_2020_EPI_ISL_419672	Austria
hCoV-19_Austria_CeMM0020_2020_EPI_ISL_419673	Austria
hCoV-19_Austria_CeMM0021_2020_EPI_ISL_419674	Austria
hCoV-19_Beijing_105_2020_EPI_ISL_413518	China
hCoV-19_Beijing_231_2020_EPI_ISL_413519	China
hCoV-19_Beijing_233_2020_EPI_ISL_413520	China
hCoV-19_Beijing_235_2020_EPI_ISL_413521	China
hCoV-19_Beijing_IVDC-BJ-005_2020_EPI_ISL_408485	China
hCoV-19_Belarus_ChVir2072_2020_EPI_ISL_419692	Belarus
hCoV-19_Belgium_030959_2020_EPI_ISL_420320	Belgium
hCoV-19_Belgium_AC-030982_2020_EPI_ISL_420338	Belgium
hCoV-19_Belgium_AGR-0324174_2020_EPI_ISL_420431	Belgium
hCoV-19_Belgium_AKM-030670_2020_EPI_ISL_420326	Belgium
hCoV-19_Belgium_BA-02291_2020_EPI_ISL_415159	Belgium
hCoV-19_Belgium_BC-03016_2020_EPI_ISL_415157	Belgium
hCoV-19_Belgium_BCM-0324160_2020_EPI_ISL_420417	Belgium
hCoV-19_Belgium_BDW-030694_2020_EPI_ISL_420350	Belgium
hCoV-19_Belgium_BEG-0323154_2020_EPI_ISL_420411	Belgium
hCoV-19_Belgium_BEG-0324149_2020_EPI_ISL_420406	Belgium
hCoV-19_Belgium_BG-030551_2020_EPI_ISL_418806	Belgium
hCoV-19_Belgium_BG-030955_2020_EPI_ISL_418984	Belgium
hCoV-19_Belgium_BGM-030444_2020_EPI_ISL_420442	Belgium
hCoV-19_Belgium_BJ-030767_2020_EPI_ISL_420323	Belgium
hCoV-19_Belgium_BJ-0324192_2020_EPI_ISL_420412	Belgium
hCoV-19_Belgium_BJ-0325181_2020_EPI_ISL_420438	Belgium
hCoV-19_Belgium_BM-03012_2020_EPI_ISL_415154	Belgium
hCoV-19_Belgium_BM-030687_2020_EPI_ISL_420343	Belgium
hCoV-19_Belgium_BS-030598_2020_EPI_ISL_420354	Belgium
hCoV-19_Belgium_BS-0325183_2020_EPI_ISL_420440	Belgium
hCoV-19_Belgium_CA-0319111_2020_EPI_ISL_420368	Belgium
hCoV-19_Belgium_CCM-0324167_2020_EPI_ISL_420424	Belgium
hCoV-19_Belgium_CD-030679_2020_EPI_ISL_420335	Belgium
hCoV-19_Belgium_CF-0324119_2020_EPI_ISL_420376	Belgium
hCoV-19_Belgium_CG-030158_2020_EPI_ISL_418987	Belgium
hCoV-19_Belgium_CJE-0325178_2020_EPI_ISL_420435	Belgium
hCoV-19_Belgium_CJM-0323175_2020_EPI_ISL_420432	Belgium
hCoV-19_Belgium_CK-0324150_2020_EPI_ISL_420407	Belgium
hCoV-19_Belgium_DA-030691_2020_EPI_ISL_420347	Belgium
hCoV-19_Belgium_DA-0319106_2020_EPI_ISL_420362	Belgium
hCoV-19_Belgium_DAL-030650_2020_EPI_ISL_420446	Belgium
hCoV-19_Belgium_DB-03023_2020_EPI_ISL_416470	Belgium
hCoV-19_Belgium_DB-0323140_2020_EPI_ISL_420397	Belgium
hCoV-19_Belgium_DBA-03032_2020_EPI_ISL_416475	Belgium
hCoV-19_Belgium_DBD-03024_2020_EPI_ISL_416471	Belgium
hCoV-19_Belgium_DBOM-030566_2020_EPI_ISL_420322	Belgium
hCoV-19_Belgium_DCB-0324163_2020_EPI_ISL_420420	Belgium
hCoV-19_Belgium_DCS-030796_2020_EPI_ISL_420352	Belgium
hCoV-19_Belgium_DCS-0325158_2020_EPI_ISL_420415	Belgium
hCoV-19_Belgium_DD-030593_2020_EPI_ISL_420349	Belgium
hCoV-19_Belgium_DHWM-03041_2020_EPI_ISL_417422	Belgium
hCoV-19_Belgium_DJ-030452_2020_EPI_ISL_420447	Belgium
hCoV-19_Belgium_DJMG-0325156_2020_EPI_ISL_420413	Belgium
hCoV-19_Belgium_DLDJ-030569_2020_EPI_ISL_420325	Belgium
hCoV-19_Belgium_DME-0324135_2020_EPI_ISL_420392	Belgium
hCoV-19_Belgium_DMM-0325180_2020_EPI_ISL_420437	Belgium
hCoV-19_Belgium_DNS-0324176_2020_EPI_ISL_420433	Belgium
hCoV-19_Belgium_DPG-0325123_2020_EPI_ISL_420380	Belgium
hCoV-19_Belgium_DRV-0325157_2020_EPI_ISL_420414	Belgium
hCoV-19_Belgium_DV-0324117_2020_EPI_ISL_420374	Belgium
hCoV-19_Belgium_DVBJ-030468_2020_EPI_ISL_420324	Belgium
hCoV-19_Belgium_DVG-0325146_2020_EPI_ISL_420403	Belgium
hCoV-19_Belgium_DWAEE-030954_2020_EPI_ISL_418983	Belgium
hCoV-19_Belgium_EBN-0323116_2020_EPI_ISL_420373	Belgium
hCoV-19_Belgium_EC-0325128_2020_EPI_ISL_420385	Belgium
hCoV-19_Belgium_ECC-030686_2020_EPI_ISL_420342	Belgium
hCoV-19_Belgium_FAE-030948_2020_EPI_ISL_420445	Belgium
hCoV-19_Belgium_FFJ-0324124_2020_EPI_ISL_420381	Belgium
hCoV-19_Belgium_FM-030592_2020_EPI_ISL_420348	Belgium
hCoV-19_Belgium_FMC-0323159_2020_EPI_ISL_420416	Belgium
hCoV-19_Belgium_FR-03029_2020_EPI_ISL_417428	Belgium
hCoV-19_Belgium_GE-030573_2020_EPI_ISL_420329	Belgium
hCoV-19_Belgium_GE-0317105_2020_EPI_ISL_420361	Belgium
hCoV-19_Belgium_GHB-03021_2020_EPI_ISL_407976	Belgium
hCoV-19_Belgium_GJ-030458_2020_EPI_ISL_420319	Belgium
hCoV-19_Belgium_GJJ-0325145_2020_EPI_ISL_420402	Belgium
hCoV-19_Belgium_GL-030546_2020_EPI_ISL_418792	Belgium
hCoV-19_Belgium_GLA-0324179_2020_EPI_ISL_420436	Belgium
hCoV-19_Belgium_GM-0323139_2020_EPI_ISL_420396	Belgium
hCoV-19_Belgium_GMH-03022_2020_EPI_ISL_416468	Belgium
hCoV-19_Belgium_GMJ-0324132_2020_EPI_ISL_420389	Belgium
hCoV-19_Belgium_GOF-030578_2020_EPI_ISL_420334	Belgium
hCoV-19_Belgium_GS-030549_2020_EPI_ISL_418798	Belgium
hCoV-19_Belgium_GSA-030454_2020_EPI_ISL_420448	Belgium
hCoV-19_Belgium_HAA-030953_2020_EPI_ISL_418982	Belgium
hCoV-19_Belgium_HC-030760_2020_EPI_ISL_420451	Belgium
hCoV-19_Belgium_HCM-0324151_2020_EPI_ISL_420408	Belgium
hCoV-19_Belgium_HL-030771_2020_EPI_ISL_420327	Belgium
hCoV-19_Belgium_HP-0319108_2020_EPI_ISL_420364	Belgium
hCoV-19_Belgium_Human_CS-031052_2020_EPI_ISL_418800	Belgium
hCoV-19_Belgium_JJC-0325165_2020_EPI_ISL_420422	Belgium
hCoV-19_Belgium_JK-0305110_2020_EPI_ISL_420367	Belgium
hCoV-19_Belgium_JL-03044_2020_EPI_ISL_418270	Belgium
hCoV-19_Belgium_JLJ-0320101_2020_EPI_ISL_420357	Belgium
hCoV-19_Belgium_JRH-030459_2020_EPI_ISL_418988	Belgium
hCoV-19_Belgium_KA-03042_2020_EPI_ISL_417424	Belgium
hCoV-19_Belgium_KKN-0319184_2020_EPI_ISL_420366	Belgium
hCoV-19_Belgium_KN-030756_2020_EPI_ISL_420450	Belgium
hCoV-19_Belgium_LD-030597_2020_EPI_ISL_420353	Belgium
hCoV-19_Belgium_LJ-0325148_2020_EPI_ISL_420405	Belgium
hCoV-19_Belgium_LM-030685_2020_EPI_ISL_420341	Belgium
hCoV-19_Belgium_LPDC-0323115_2020_EPI_ISL_420372	Belgium
hCoV-19_Belgium_LT-030956_2020_EPI_ISL_418985	Belgium
hCoV-19_Belgium_LV-0324133_2020_EPI_ISL_420390	Belgium
hCoV-19_Belgium_LY-030575_2020_EPI_ISL_420331	Belgium
hCoV-19_Belgium_MAC-0324142_2020_EPI_ISL_420399	Belgium
hCoV-19_Belgium_MC-030689_2020_EPI_ISL_420345	Belgium
hCoV-19_Belgium_MC-0323129_2020_EPI_ISL_420386	Belgium
hCoV-19_Belgium_MCW-030574_2020_EPI_ISL_420330	Belgium
hCoV-19_Belgium_MF-030546_2020_EPI_ISL_420444	Belgium
hCoV-19_Belgium_MJP-0306100_2020_EPI_ISL_420356	Belgium
hCoV-19_Belgium_MJP-030684_2020_EPI_ISL_420340	Belgium
hCoV-19_Belgium_ML-0324164_2020_EPI_ISL_420421	Belgium
hCoV-19_Belgium_MMJ-03034_2020_EPI_ISL_417429	Belgium
hCoV-19_Belgium_MNL-0324130_2020_EPI_ISL_420387	Belgium
hCoV-19_Belgium_MS-0324134_2020_EPI_ISL_420391	Belgium
hCoV-19_Belgium_MSE-0324121_2020_EPI_ISL_420378	Belgium
hCoV-19_Belgium_MSE-0324131_2020_EPI_ISL_420388	Belgium
hCoV-19_Belgium_MTR-03021_2020_EPI_ISL_416467	Belgium
hCoV-19_Belgium_MTR-03026_2020_EPI_ISL_416476	Belgium
hCoV-19_Belgium_NA-0323141_2020_EPI_ISL_420398	Belgium
hCoV-19_Belgium_NIM-0324161_2020_EPI_ISL_420418	Belgium
hCoV-19_Belgium_NJC-0324126_2020_EPI_ISL_420383	Belgium
hCoV-19_Belgium_NKMA-0324172_2020_EPI_ISL_420429	Belgium
hCoV-19_Belgium_NKR-030645_2020_EPI_ISL_418795	Belgium
hCoV-19_Belgium_NL-030447_2020_EPI_ISL_420314	Belgium
hCoV-19_Belgium_NMA-0324169_2020_EPI_ISL_420426	Belgium
hCoV-19_Belgium_NML-0325127_2020_EPI_ISL_420384	Belgium
hCoV-19_Belgium_OS-0325137_2020_EPI_ISL_420394	Belgium
hCoV-19_Belgium_OT-0319109_2020_EPI_ISL_420365	Belgium
hCoV-19_Belgium_PA-030680_2020_EPI_ISL_420336	Belgium
hCoV-19_Belgium_PAN-030681_2020_EPI_ISL_420337	Belgium
hCoV-19_Belgium_PC-0325147_2020_EPI_ISL_420404	Belgium
hCoV-19_Belgium_PC-0325182_2020_EPI_ISL_420439	Belgium
hCoV-19_Belgium_PJM-0325166_2020_EPI_ISL_420423	Belgium
hCoV-19_Belgium_PM-0324144_2020_EPI_ISL_420401	Belgium
hCoV-19_Belgium_QKJ-03015_2020_EPI_ISL_415158	Belgium
hCoV-19_Belgium_QL-0324173_2020_EPI_ISL_420430	Belgium
hCoV-19_Belgium_QOJ-030751_2020_EPI_ISL_420316	Belgium
hCoV-19_Belgium_RA-030445_2020_EPI_ISL_420443	Belgium
hCoV-19_Belgium_RA-030664_2020_EPI_ISL_420441	Belgium
hCoV-19_Belgium_RC-0324168_2020_EPI_ISL_420425	Belgium
hCoV-19_Belgium_RDC-030961_2020_EPI_ISL_420452	Belgium
hCoV-19_Belgium_RGE-0325122_2020_EPI_ISL_420379	Belgium
hCoV-19_Belgium_RHA-0324177_2020_EPI_ISL_420434	Belgium
hCoV-19_Belgium_RJ-030552_2020_EPI_ISL_420317	Belgium
hCoV-19_Belgium_RJL-030588_2020_EPI_ISL_420344	Belgium
hCoV-19_Belgium_RR-030699_2020_EPI_ISL_420355	Belgium
hCoV-19_Belgium_RS-030257_2020_EPI_ISL_418986	Belgium
hCoV-19_Belgium_RS-030677_2020_EPI_ISL_420333	Belgium
hCoV-19_Belgium_RS-0324138_2020_EPI_ISL_420395	Belgium
hCoV-19_Belgium_RT-03035_2020_EPI_ISL_417430	Belgium
hCoV-19_Belgium_RT-030460_2020_EPI_ISL_418989	Belgium
hCoV-19_Belgium_RYR-030649_2020_EPI_ISL_420315	Belgium
hCoV-19_Belgium_SB-030990_2020_EPI_ISL_420346	Belgium
hCoV-19_Belgium_SC-0319113_2020_EPI_ISL_420370	Belgium
hCoV-19_Belgium_SEM-0324120_2020_EPI_ISL_420377	Belgium
hCoV-19_Belgium_SH-03014_2020_EPI_ISL_415156	Belgium
hCoV-19_Belgium_SJ-030583_2020_EPI_ISL_420339	Belgium
hCoV-19_Belgium_SN-03031_2020_EPI_ISL_416469	Belgium
hCoV-19_Belgium_SQ-03043_2020_EPI_ISL_417426	Belgium
hCoV-19_Belgium_SR-0319112_2020_EPI_ISL_420369	Belgium
hCoV-19_Belgium_SS-031047_2020_EPI_ISL_418793	Belgium
hCoV-19_Belgium_STM-0324170_2020_EPI_ISL_420427	Belgium
hCoV-19_Belgium_TG-030757_2020_EPI_ISL_420318	Belgium
hCoV-19_Belgium_UGent-11_2020_EPI_ISL_419259	Belgium
hCoV-19_Belgium_UGent-12_2020_EPI_ISL_419264	Belgium
hCoV-19_Belgium_UGent-4_2020_EPI_ISL_419266	Belgium
hCoV-19_Belgium_UGent-6_2020_EPI_ISL_419265	Belgium
hCoV-19_Belgium_ULG-10001_2020_EPI_ISL_421182	Belgium
hCoV-19_Belgium_ULG-10003_2020_EPI_ISL_421183	Belgium
hCoV-19_Belgium_ULG-10004_2020_EPI_ISL_421184	Belgium
hCoV-19_Belgium_ULG-10006_2020_EPI_ISL_421185	Belgium
hCoV-19_Belgium_ULG-10007_2020_EPI_ISL_421186	Belgium
hCoV-19_Belgium_ULG-10008_2020_EPI_ISL_421187	Belgium
hCoV-19_Belgium_ULG-10009_2020_EPI_ISL_421188	Belgium
hCoV-19_Belgium_ULG-10011_2020_EPI_ISL_421189	Belgium
hCoV-19_Belgium_ULG-10012_2020_EPI_ISL_421190	Belgium
hCoV-19_Belgium_ULG-10013_2020_EPI_ISL_421191	Belgium
hCoV-19_Belgium_ULG-10014_2020_EPI_ISL_421192	Belgium
hCoV-19_Belgium_ULG-10015_2020_EPI_ISL_421193	Belgium
hCoV-19_Belgium_ULG-10016_2020_EPI_ISL_421194	Belgium
hCoV-19_Belgium_ULG-10017_2020_EPI_ISL_421195	Belgium
hCoV-19_Belgium_ULG-10018_2020_EPI_ISL_421196	Belgium
hCoV-19_Belgium_ULG-10022_2020_EPI_ISL_421197	Belgium
hCoV-19_Belgium_ULG-10024_2020_EPI_ISL_421198	Belgium
hCoV-19_Belgium_ULG-10025_2020_EPI_ISL_421199	Belgium
hCoV-19_Belgium_ULG-10026_2020_EPI_ISL_421200	Belgium
hCoV-19_Belgium_ULG-10027_2020_EPI_ISL_421201	Belgium
hCoV-19_Belgium_ULG-10028_2020_EPI_ISL_421202	Belgium
hCoV-19_Belgium_ULG-10029_2020_EPI_ISL_421203	Belgium
hCoV-19_Belgium_ULG-10030_2020_EPI_ISL_421204	Belgium
hCoV-19_Belgium_ULG-10031_2020_EPI_ISL_421205	Belgium
hCoV-19_Belgium_ULG-10032_2020_EPI_ISL_421206	Belgium
hCoV-19_Belgium_ULG-10033_2020_EPI_ISL_421207	Belgium
hCoV-19_Belgium_ULG-10040_2020_EPI_ISL_421208	Belgium
hCoV-19_Belgium_ULG-10042_2020_EPI_ISL_421209	Belgium
hCoV-19_Belgium_ULG-10043_2020_EPI_ISL_421210	Belgium
hCoV-19_Belgium_ULG-10044_2020_EPI_ISL_421211	Belgium
hCoV-19_Belgium_ULG-10045_2020_EPI_ISL_421212	Belgium
hCoV-19_Belgium_ULG-10046_2020_EPI_ISL_421213	Belgium
hCoV-19_Belgium_ULG-10047_2020_EPI_ISL_421214	Belgium
hCoV-19_Belgium_ULG-2971_2020_EPI_ISL_416997	Belgium
hCoV-19_Belgium_ULG-3000_2020_EPI_ISL_417004	Belgium
hCoV-19_Belgium_ULG-3162_2020_EPI_ISL_417005	Belgium
hCoV-19_Belgium_ULG-3163_2020_EPI_ISL_417006	Belgium
hCoV-19_Belgium_ULG-3662_2020_EPI_ISL_417008	Belgium
hCoV-19_Belgium_ULG-3665_2020_EPI_ISL_417009	Belgium
hCoV-19_Belgium_ULG-3683_2020_EPI_ISL_417011	Belgium
hCoV-19_Belgium_ULG-3843_2020_EPI_ISL_417012	Belgium
hCoV-19_Belgium_ULG-4163_2020_EPI_ISL_417013	Belgium
hCoV-19_Belgium_ULG-6216_2020_EPI_ISL_417014	Belgium
hCoV-19_Belgium_ULG-6457_2020_EPI_ISL_417015	Belgium
hCoV-19_Belgium_ULG-6503_2020_EPI_ISL_417016	Belgium
hCoV-19_Belgium_ULG-6638_2020_EPI_ISL_417017	Belgium
hCoV-19_Belgium_ULG-6649_2020_EPI_ISL_418631	Belgium
hCoV-19_Belgium_ULG-6670_2020_EPI_ISL_417018	Belgium
hCoV-19_Belgium_ULG-6688_2020_EPI_ISL_418625	Belgium
hCoV-19_Belgium_ULG-6732_2020_EPI_ISL_418623	Belgium
hCoV-19_Belgium_ULG-6743_2020_EPI_ISL_418627	Belgium
hCoV-19_Belgium_ULG-6754_2020_EPI_ISL_417019	Belgium
hCoV-19_Belgium_ULG-6939_2020_EPI_ISL_417020	Belgium
hCoV-19_Belgium_ULG-6942_2020_EPI_ISL_417021	Belgium
hCoV-19_Belgium_ULG-6948_2020_EPI_ISL_417022	Belgium
hCoV-19_Belgium_ULG-6950_2020_EPI_ISL_417023	Belgium
hCoV-19_Belgium_ULG-6972_2020_EPI_ISL_417024	Belgium
hCoV-19_Belgium_ULG-6972_2020_EPI_ISL_418624	Belgium
hCoV-19_Belgium_ULG-7019_2020_EPI_ISL_417025	Belgium
hCoV-19_Belgium_ULG-7134_2020_EPI_ISL_418628	Belgium
hCoV-19_Belgium_ULG-7242_2020_EPI_ISL_418626	Belgium
hCoV-19_Belgium_ULG-7500_2020_EPI_ISL_418632	Belgium
hCoV-19_Belgium_ULG-7626_2020_EPI_ISL_418633	Belgium
hCoV-19_Belgium_ULG-7729_2020_EPI_ISL_418630	Belgium
hCoV-19_Belgium_ULG-7773_2020_EPI_ISL_418629	Belgium
hCoV-19_Belgium_ULG-8532_2020_EPI_ISL_418635	Belgium
hCoV-19_Belgium_ULG-8541_2020_EPI_ISL_418636	Belgium
hCoV-19_Belgium_ULG-8543_2020_EPI_ISL_418637	Belgium
hCoV-19_Belgium_ULG-8578_2020_EPI_ISL_418638	Belgium
hCoV-19_Belgium_ULG-8595_2020_EPI_ISL_418634	Belgium
hCoV-19_Belgium_ULG-8617_2020_EPI_ISL_418639	Belgium
hCoV-19_Belgium_ULG-8634_2020_EPI_ISL_418640	Belgium
hCoV-19_Belgium_ULG-8664_2020_EPI_ISL_418641	Belgium
hCoV-19_Belgium_ULG-8715_2020_EPI_ISL_418643	Belgium
hCoV-19_Belgium_ULG-8808_2020_EPI_ISL_418644	Belgium
hCoV-19_Belgium_ULG-8810_2020_EPI_ISL_418642	Belgium
hCoV-19_Belgium_ULG-9558_2020_EPI_ISL_418645	Belgium
hCoV-19_Belgium_ULG-9572_2020_EPI_ISL_418646	Belgium
hCoV-19_Belgium_ULG-9617_2020_EPI_ISL_418647	Belgium
hCoV-19_Belgium_ULG-9618_2020_EPI_ISL_418648	Belgium
hCoV-19_Belgium_ULG-9619_2020_EPI_ISL_418649	Belgium
hCoV-19_Belgium_ULG-9620_2020_EPI_ISL_418650	Belgium
hCoV-19_Belgium_ULG-9634_2020_EPI_ISL_418651	Belgium
hCoV-19_Belgium_ULG-9641_2020_EPI_ISL_418652	Belgium
hCoV-19_Belgium_ULG-9647_2020_EPI_ISL_418653	Belgium
hCoV-19_Belgium_ULG-9694_2020_EPI_ISL_418654	Belgium
hCoV-19_Belgium_ULG-9714_2020_EPI_ISL_418655	Belgium
hCoV-19_Belgium_ULG-9715_2020_EPI_ISL_418656	Belgium
hCoV-19_Belgium_ULG-9716_2020_EPI_ISL_418657	Belgium
hCoV-19_Belgium_ULG-9719_2020_EPI_ISL_418658	Belgium
hCoV-19_Belgium_ULG-9725_2020_EPI_ISL_418659	Belgium
hCoV-19_Belgium_ULG-9732_2020_EPI_ISL_418660	Belgium
hCoV-19_Belgium_ULG-9735_2020_EPI_ISL_418661	Belgium
hCoV-19_Belgium_ULG-9738_2020_EPI_ISL_418662	Belgium
hCoV-19_Belgium_ULG-9739_2020_EPI_ISL_418663	Belgium
hCoV-19_Belgium_ULG-9741_2020_EPI_ISL_418664	Belgium
hCoV-19_Belgium_ULG-9742_2020_EPI_ISL_418665	Belgium
hCoV-19_Belgium_ULG-9751_2020_EPI_ISL_418666	Belgium
hCoV-19_Belgium_UM-0318103_2020_EPI_ISL_420359	Belgium
hCoV-19_Belgium_UMF-03025_2020_EPI_ISL_416472	Belgium
hCoV-19_Belgium_UNJP-0324125_2020_EPI_ISL_420382	Belgium
hCoV-19_Belgium_VAG-03013_2020_EPI_ISL_415155	Belgium
hCoV-19_Belgium_VBK-03061_2020_EPI_ISL_417425	Belgium
hCoV-19_Belgium_VD-0318102_2020_EPI_ISL_420358	Belgium
hCoV-19_Belgium_VDLH-030548_2020_EPI_ISL_418796	Belgium
hCoV-19_Belgium_VDLH-030548_2020_EPI_ISL_418797	Belgium
hCoV-19_Belgium_VF-030562_2020_EPI_ISL_420453	Belgium
hCoV-19_Belgium_VGA-030672_2020_EPI_ISL_420328	Belgium
hCoV-19_Belgium_VHC-030655_2020_EPI_ISL_420449	Belgium
hCoV-19_Belgium_VHRA-030644_2020_EPI_ISL_418794	Belgium
hCoV-19_Belgium_VHV-0324118_2020_EPI_ISL_420375	Belgium
hCoV-19_Belgium_VI-03027_2020_EPI_ISL_417427	Belgium
hCoV-19_Belgium_VJP-030463_2020_EPI_ISL_420454	Belgium
hCoV-19_Belgium_VL-0318104_2020_EPI_ISL_420360	Belgium
hCoV-19_Belgium_VLG-0325162_2020_EPI_ISL_420419	Belgium
hCoV-19_Belgium_VLM-03011_2020_EPI_ISL_415153	Belgium
hCoV-19_Belgium_VM-0325171_2020_EPI_ISL_420428	Belgium
hCoV-19_Belgium_VMC-030695_2020_EPI_ISL_420351	Belgium
hCoV-19_Belgium_VNP-0320107_2020_EPI_ISL_420363	Belgium
hCoV-19_Belgium_VPE-030650_2020_EPI_ISL_418805	Belgium
hCoV-19_Belgium_VPMV-0325153_2020_EPI_ISL_420410	Belgium
hCoV-19_Belgium_VRAR-030643_2020_EPI_ISL_418981	Belgium
hCoV-19_Belgium_VRJM-0323114_2020_EPI_ISL_420371	Belgium
hCoV-19_Belgium_VS-030542_2020_EPI_ISL_418863	Belgium
hCoV-19_Belgium_VT-0325143_2020_EPI_ISL_420400	Belgium
hCoV-19_Belgium_VWJM-0324136_2020_EPI_ISL_420393	Belgium
hCoV-19_Belgium_WAM-030676_2020_EPI_ISL_420332	Belgium
hCoV-19_Belgium_WWM-030665_2020_EPI_ISL_420321	Belgium
hCoV-19_Belgium_ZF-0325152_2020_EPI_ISL_420409	Belgium
hCoV-19_Brazil_AMBR-02_2020_EPI_ISL_417034	Brazil
hCoV-19_Brazil_BA-312_2020_EPI_ISL_415105	Brazil
hCoV-19_Brazil_ES-225_2020_EPI_ISL_415128	Brazil
hCoV-19_Brazil_GO0106_2020_EPI_ISL_417930	Brazil
hCoV-19_Brazil_MG0101_2020_EPI_ISL_417925	Brazil
hCoV-19_Brazil_MG0102_2020_EPI_ISL_417926	Brazil
hCoV-19_Brazil_MG0108_2020_EPI_ISL_417936	Brazil
hCoV-19_Brazil_MG0109_2020_EPI_ISL_417940	Brazil
hCoV-19_Brazil_MG0112_2020_EPI_ISL_417949	Brazil
hCoV-19_Brazil_RJ-314_2020_EPI_ISL_414045	Brazil
hCoV-19_Brazil_RJ0113_2020_EPI_ISL_418959	Brazil
hCoV-19_Brazil_RJ0114_2020_EPI_ISL_417951	Brazil
hCoV-19_Brazil_RJ0115_2020_EPI_ISL_417953	Brazil
hCoV-19_Brazil_RJ0116_2020_EPI_ISL_417982	Brazil
hCoV-19_Brazil_RJ0117_2020_EPI_ISL_417983	Brazil
hCoV-19_Brazil_RJ0118_2020_EPI_ISL_417984	Brazil
hCoV-19_Brazil_RJ0119_2020_EPI_ISL_417985	Brazil
hCoV-19_Brazil_RS0107_2020_EPI_ISL_417934	Brazil
hCoV-19_Brazil_SP0104_2020_EPI_ISL_417928	Brazil
hCoV-19_Brazil_SP0105_2020_EPI_ISL_417929	Brazil
hCoV-19_Brazil_SP0110_2020_EPI_ISL_417943	Brazil
hCoV-19_Brazil_SP0111_2020_EPI_ISL_417945	Brazil
hCoV-19_Brazil_SPBR-01_2020_EPI_ISL_412964	Brazil
hCoV-19_Brazil_SPBR-02_2020_EPI_ISL_413016	Brazil
hCoV-19_Brazil_SPBR-03_2020_EPI_ISL_414014	Brazil
hCoV-19_Brazil_SPBR-04_2020_EPI_ISL_414017	Brazil
hCoV-19_Brazil_SPBR-05_2020_EPI_ISL_414016	Brazil
hCoV-19_Brazil_SPBR-06_2020_EPI_ISL_414015	Brazil
hCoV-19_Brazil_SPBR-07_2020_EPI_ISL_416028	Brazil
hCoV-19_Brazil_SPBR-08_2020_EPI_ISL_416029	Brazil
hCoV-19_Brazil_SPBR-09_2020_EPI_ISL_416031	Brazil
hCoV-19_Brazil_SPBR-10_2020_EPI_ISL_416032	Brazil
hCoV-19_Brazil_SPBR-11_2020_EPI_ISL_416033	Brazil
hCoV-19_Brazil_SPBR-12_2020_EPI_ISL_416034	Brazil
hCoV-19_Brazil_SPBR-13_2020_EPI_ISL_416035	Brazil
hCoV-19_Brazil_SPBR-14_2020_EPI_ISL_416036	Brazil
hCoV-19_Cambodia_0012_2020_EPI_ISL_411902	Cambodia
hCoV-19_Canada_BC_02421_2020_EPI_ISL_415581	Canada
hCoV-19_Canada_BC_0443574_2020_EPI_ISL_418816	Canada
hCoV-19_Canada_BC_0554880_2020_EPI_ISL_418817	Canada
hCoV-19_Canada_BC_1318414_2020_EPI_ISL_418818	Canada
hCoV-19_Canada_BC_13297_2020_EPI_ISL_415578	Canada
hCoV-19_Canada_BC_17397_2020_EPI_ISL_415580	Canada
hCoV-19_Canada_BC_25211_2020_EPI_ISL_415579	Canada
hCoV-19_Canada_BC_35720_2020_EPI_ISL_415582	Canada
hCoV-19_Canada_BC_37_0-2_2020_EPI_ISL_412965	Canada
hCoV-19_Canada_BC_3808524_2020_EPI_ISL_418819	Canada
hCoV-19_Canada_BC_3842755_2020_EPI_ISL_418820	Canada
hCoV-19_Canada_BC_3968175_2020_EPI_ISL_418821	Canada
hCoV-19_Canada_BC_3972884_2020_EPI_ISL_418822	Canada
hCoV-19_Canada_BC_3989992_2020_EPI_ISL_418823	Canada
hCoV-19_Canada_BC_4078583_2020_EPI_ISL_418824	Canada
hCoV-19_Canada_BC_40860_2020_EPI_ISL_415583	Canada
hCoV-19_Canada_BC_4118226_2020_EPI_ISL_418825	Canada
hCoV-19_Canada_BC_4122951_2020_EPI_ISL_418826	Canada
hCoV-19_Canada_BC_4143842_2020_EPI_ISL_418827	Canada
hCoV-19_Canada_BC_4143868_2020_EPI_ISL_418828	Canada
hCoV-19_Canada_BC_41851_2020_EPI_ISL_415584	Canada
hCoV-19_Canada_BC_4540462_2020_EPI_ISL_418829	Canada
hCoV-19_Canada_BC_4799711_2020_EPI_ISL_418830	Canada
hCoV-19_Canada_BC_5275718_2020_EPI_ISL_418831	Canada
hCoV-19_Canada_BC_5282984_2020_EPI_ISL_418832	Canada
hCoV-19_Canada_BC_5306970_2020_EPI_ISL_418833	Canada
hCoV-19_Canada_BC_5522039_2020_EPI_ISL_418834	Canada
hCoV-19_Canada_BC_5979789_2020_EPI_ISL_418835	Canada
hCoV-19_Canada_BC_6004567_2020_EPI_ISL_418836	Canada
hCoV-19_Canada_BC_6129127_2020_EPI_ISL_418837	Canada
