MT072688_1	Nepal
hCoV_19_Australia_VIC1133_2020_EPI_ISL_430596	Australia
hCoV_19_Australia_VIC1134_2020_EPI_ISL_430600	Australia
hCoV_19_Australia_VIC1135_2020_EPI_ISL_430601	Australia
hCoV_19_Australia_VIC1136_2020_EPI_ISL_430606	Australia
hCoV_19_Australia_VIC1137_2020_EPI_ISL_430607	Australia
hCoV_19_Australia_VIC1138_2020_EPI_ISL_430609	Australia
hCoV_19_Australia_VIC1139_2020_EPI_ISL_430610	Australia
hCoV_19_Australia_VIC113_2020_EPI_ISL_419822	Australia
hCoV_19_Australia_VIC1140_2020_EPI_ISL_430611	Australia
hCoV_19_Australia_VIC1141_2020_EPI_ISL_430612	Australia
hCoV_19_Australia_VIC1142_2020_EPI_ISL_430613	Australia
hCoV_19_Australia_VIC1143_2020_EPI_ISL_430614	Australia
hCoV_19_Australia_VIC1144_2020_EPI_ISL_430619	Australia
hCoV_19_Australia_VIC1145_2020_EPI_ISL_430620	Australia
hCoV_19_Australia_VIC114_2020_EPI_ISL_419725	Australia
hCoV_19_Australia_VIC1151_2020_EPI_ISL_430603	Australia
hCoV_19_Australia_VIC1156_2020_EPI_ISL_430622	Australia
hCoV_19_Australia_VIC1157_2020_EPI_ISL_430598	Australia
hCoV_19_Australia_VIC1158_2020_EPI_ISL_430602	Australia
hCoV_19_Australia_VIC1159_2020_EPI_ISL_430604	Australia
hCoV_19_Australia_VIC115_2020_EPI_ISL_419717	Australia
hCoV_19_Australia_VIC1160_2020_EPI_ISL_430605	Australia
hCoV_19_Australia_VIC1161_2020_EPI_ISL_430615	Australia
hCoV_19_Australia_VIC1162_2020_EPI_ISL_430616	Australia
hCoV_19_Australia_VIC1163_2020_EPI_ISL_430617	Australia
hCoV_19_Australia_VIC1164_2020_EPI_ISL_430624	Australia
hCoV_19_Australia_VIC116_2020_EPI_ISL_419721	Australia
hCoV_19_Australia_VIC1173_2020_EPI_ISL_430621	Australia
hCoV_19_Australia_VIC1174_2020_EPI_ISL_430623	Australia
hCoV_19_Australia_VIC1175_2020_EPI_ISL_430625	Australia
hCoV_19_Australia_VIC1176_2020_EPI_ISL_430630	Australia
hCoV_19_Australia_VIC1178_2020_EPI_ISL_430674	Australia
hCoV_19_Australia_VIC117_2020_EPI_ISL_419727	Australia
hCoV_19_Australia_VIC1180_2020_EPI_ISL_430626	Australia
hCoV_19_Australia_VIC1181_2020_EPI_ISL_430627	Australia
hCoV_19_Australia_VIC1183_2020_EPI_ISL_430628	Australia
hCoV_19_Australia_VIC1186_2020_EPI_ISL_430629	Australia
hCoV_19_Australia_VIC1187_2020_EPI_ISL_430675	Australia
hCoV_19_Australia_VIC1189_2020_EPI_ISL_430521	Australia
hCoV_19_Australia_VIC118_2020_EPI_ISL_419719	Australia
hCoV_19_Australia_VIC1192_2020_EPI_ISL_430528	Australia
hCoV_19_Australia_VIC1196_2020_EPI_ISL_430504	Australia
hCoV_19_Australia_VIC1197_2020_EPI_ISL_430506	Australia
hCoV_19_Australia_VIC1198_2020_EPI_ISL_430507	Australia
hCoV_19_Australia_VIC1199_2020_EPI_ISL_430523	Australia
hCoV_19_Australia_VIC119_2020_EPI_ISL_419726	Australia
hCoV_19_Australia_VIC11_2020_EPI_ISL_416517	Australia
hCoV_19_Australia_VIC1200_2020_EPI_ISL_430527	Australia
hCoV_19_Australia_VIC1203_2020_EPI_ISL_430509	Australia
hCoV_19_Australia_VIC1208_2020_EPI_ISL_430498	Australia
hCoV_19_Australia_VIC1209_2020_EPI_ISL_430499	Australia
hCoV_19_Australia_VIC120_2020_EPI_ISL_419722	Australia
hCoV_19_Australia_VIC1210_2020_EPI_ISL_430500	Australia
hCoV_19_Australia_VIC1211_2020_EPI_ISL_430501	Australia
hCoV_19_Australia_VIC1212_2020_EPI_ISL_430502	Australia
hCoV_19_Australia_VIC1213_2020_EPI_ISL_430503	Australia
hCoV_19_Australia_VIC1214_2020_EPI_ISL_430505	Australia
hCoV_19_Australia_VIC1215_2020_EPI_ISL_430508	Australia
hCoV_19_Australia_VIC1216_2020_EPI_ISL_430513	Australia
hCoV_19_Australia_VIC1217_2020_EPI_ISL_430514	Australia
hCoV_19_Australia_VIC1218_2020_EPI_ISL_430515	Australia
hCoV_19_Australia_VIC1219_2020_EPI_ISL_430516	Australia
hCoV_19_Australia_VIC121_2020_EPI_ISL_419723	Australia
hCoV_19_Australia_VIC1220_2020_EPI_ISL_430517	Australia
hCoV_19_Australia_VIC1221_2020_EPI_ISL_430518	Australia
hCoV_19_Australia_VIC1222_2020_EPI_ISL_430519	Australia
hCoV_19_Australia_VIC1224_2020_EPI_ISL_430522	Australia
hCoV_19_Australia_VIC1228_2020_EPI_ISL_430520	Australia
hCoV_19_Australia_VIC122_2020_EPI_ISL_419724	Australia
hCoV_19_Australia_VIC1230_2020_EPI_ISL_436688_2020_04_02	Australia
hCoV_19_Australia_VIC1233_2020_EPI_ISL_430510	Australia
hCoV_19_Australia_VIC1234_2020_EPI_ISL_430511	Australia
hCoV_19_Australia_VIC1235_2020_EPI_ISL_430512	Australia
hCoV_19_Australia_VIC1236_2020_EPI_ISL_430524	Australia
hCoV_19_Australia_VIC1237_2020_EPI_ISL_430525	Australia
hCoV_19_Australia_VIC1239_2020_EPI_ISL_430526	Australia
hCoV_19_Australia_VIC123_2020_EPI_ISL_419731	Australia
hCoV_19_Australia_VIC1244_2020_EPI_ISL_436111_2020_04_07	Australia
hCoV_19_Australia_VIC1245_2020_EPI_ISL_436112_2020_04_09	Australia
hCoV_19_Australia_VIC1247_2020_EPI_ISL_436113_2020_04_09	Australia
hCoV_19_Australia_VIC1248_2020_EPI_ISL_436114_2020_04_09	Australia
hCoV_19_Australia_VIC1250_2020_EPI_ISL_436115_2020_04_10	Australia
hCoV_19_Australia_VIC1251_2020_EPI_ISL_436116_2020_04_10	Australia
hCoV_19_Australia_VIC1252_2020_EPI_ISL_436117_2020_04_10	Australia
hCoV_19_Australia_VIC1253_2020_EPI_ISL_436118_2020_04_11	Australia
hCoV_19_Australia_VIC1255_2020_EPI_ISL_436119_2020_04_11	Australia
hCoV_19_Australia_VIC1256_2020_EPI_ISL_436120_2020_04_11	Australia
hCoV_19_Australia_VIC1257_2020_EPI_ISL_436121_2020_04_11	Australia
hCoV_19_Australia_VIC1258_2020_EPI_ISL_436122_2020_04_11	Australia
hCoV_19_Australia_VIC1260_2020_EPI_ISL_436123_2020_04_11	Australia
hCoV_19_Australia_VIC1262_2020_EPI_ISL_430637	Australia
hCoV_19_Australia_VIC1265_2020_EPI_ISL_436124_2020_04_12	Australia
hCoV_19_Australia_VIC1266_2020_EPI_ISL_436125_2020_04_12	Australia
hCoV_19_Australia_VIC1267_2020_EPI_ISL_436126_2020_04_12	Australia
hCoV_19_Australia_VIC1269_2020_EPI_ISL_436127_2020_04_13	Australia
hCoV_19_Australia_VIC126_2020_EPI_ISL_419728	Australia
hCoV_19_Australia_VIC1270_2020_EPI_ISL_436128_2020_04_13	Australia
hCoV_19_Australia_VIC1271_2020_EPI_ISL_436129_2020_04_13	Australia
hCoV_19_Australia_VIC1272_2020_EPI_ISL_436130_2020_04_13	Australia
hCoV_19_Australia_VIC1273_2020_EPI_ISL_436131_2020_04_14	Australia
hCoV_19_Australia_VIC1274_2020_EPI_ISL_436132_2020_04_14	Australia
hCoV_19_Australia_VIC1275_2020_EPI_ISL_430687	Australia
hCoV_19_Australia_VIC1276_2020_EPI_ISL_430685	Australia
hCoV_19_Australia_VIC1279_2020_EPI_ISL_430678	Australia
hCoV_19_Australia_VIC127_2020_EPI_ISL_419729	Australia
hCoV_19_Australia_VIC1280_2020_EPI_ISL_430709	Australia
hCoV_19_Australia_VIC1281_2020_EPI_ISL_430676	Australia
hCoV_19_Australia_VIC1283_2020_EPI_ISL_430710	Australia
hCoV_19_Australia_VIC1284_2020_EPI_ISL_430701	Australia
hCoV_19_Australia_VIC1285_2020_EPI_ISL_430702	Australia
hCoV_19_Australia_VIC128_2020_EPI_ISL_419730	Australia
hCoV_19_Australia_VIC1292_2020_EPI_ISL_430711	Australia
hCoV_19_Australia_VIC1295_2020_EPI_ISL_430712	Australia
hCoV_19_Australia_VIC1297_2020_EPI_ISL_430713	Australia
hCoV_19_Australia_VIC129_2020_EPI_ISL_419732	Australia
hCoV_19_Australia_VIC12_2020_EPI_ISL_416518	Australia
hCoV_19_Australia_VIC1300_2020_EPI_ISL_430677	Australia
hCoV_19_Australia_VIC1301_2020_EPI_ISL_430679	Australia
hCoV_19_Australia_VIC1302_2020_EPI_ISL_430680	Australia
hCoV_19_Australia_VIC1303_2020_EPI_ISL_430694	Australia
hCoV_19_Australia_VIC1304_2020_EPI_ISL_430703	Australia
hCoV_19_Australia_VIC1305_2020_EPI_ISL_430705	Australia
hCoV_19_Australia_VIC130_2020_EPI_ISL_419823	Australia
hCoV_19_Australia_VIC1313_2020_EPI_ISL_430714	Australia
hCoV_19_Australia_VIC1314_2020_EPI_ISL_430681	Australia
hCoV_19_Australia_VIC1315_2020_EPI_ISL_430689	Australia
hCoV_19_Australia_VIC1316_2020_EPI_ISL_430690	Australia
hCoV_19_Australia_VIC1317_2020_EPI_ISL_430691	Australia
hCoV_19_Australia_VIC1318_2020_EPI_ISL_430693	Australia
hCoV_19_Australia_VIC1319_2020_EPI_ISL_430700	Australia
hCoV_19_Australia_VIC131_2020_EPI_ISL_419824	Australia
hCoV_19_Australia_VIC1321_2020_EPI_ISL_430704	Australia
hCoV_19_Australia_VIC1325_2020_EPI_ISL_430688	Australia
hCoV_19_Australia_VIC1328_2020_EPI_ISL_430695	Australia
hCoV_19_Australia_VIC1329_2020_EPI_ISL_430696	Australia
hCoV_19_Australia_VIC132_2020_EPI_ISL_419825	Australia
hCoV_19_Australia_VIC1334_2020_EPI_ISL_430682	Australia
hCoV_19_Australia_VIC1335_2020_EPI_ISL_430692	Australia
hCoV_19_Australia_VIC1336_2020_EPI_ISL_430698	Australia
hCoV_19_Australia_VIC1337_2020_EPI_ISL_430699	Australia
hCoV_19_Australia_VIC1338_2020_EPI_ISL_430706	Australia
hCoV_19_Australia_VIC1339_2020_EPI_ISL_430707	Australia
hCoV_19_Australia_VIC1340_2020_EPI_ISL_430686	Australia
hCoV_19_Australia_VIC1342_2020_EPI_ISL_430683	Australia
hCoV_19_Australia_VIC1343_2020_EPI_ISL_430684	Australia
hCoV_19_Australia_VIC1344_2020_EPI_ISL_430697	Australia
hCoV_19_Australia_VIC1345_2020_EPI_ISL_430708	Australia
hCoV_19_Australia_VIC1349_2020_EPI_ISL_430715	Australia
hCoV_19_Australia_VIC134_2020_EPI_ISL_419827	Australia
hCoV_19_Australia_VIC1353_2020_EPI_ISL_430716	Australia
hCoV_19_Australia_VIC1354_2020_EPI_ISL_430717	Australia
hCoV_19_Australia_VIC1355_2020_EPI_ISL_430638	Australia
hCoV_19_Australia_VIC135_2020_EPI_ISL_419828	Australia
hCoV_19_Australia_VIC136_2020_EPI_ISL_419829	Australia
hCoV_19_Australia_VIC137_2020_EPI_ISL_419830	Australia
hCoV_19_Australia_VIC138_2020_EPI_ISL_419834	Australia
hCoV_19_Australia_VIC139_2020_EPI_ISL_419836	Australia
hCoV_19_Australia_VIC13_2020_EPI_ISL_419733	Australia
hCoV_19_Australia_VIC140_2020_EPI_ISL_419837	Australia
hCoV_19_Australia_VIC141_2020_EPI_ISL_419838	Australia
hCoV_19_Australia_VIC142_2020_EPI_ISL_419839	Australia
hCoV_19_Australia_VIC143_2020_EPI_ISL_419840	Australia
hCoV_19_Australia_VIC144_2020_EPI_ISL_419841	Australia
hCoV_19_Australia_VIC145_2020_EPI_ISL_419842	Australia
hCoV_19_Australia_VIC146_2020_EPI_ISL_419843	Australia
hCoV_19_Australia_VIC147_2020_EPI_ISL_419844	Australia
hCoV_19_Australia_VIC148_2020_EPI_ISL_419845	Australia
hCoV_19_Australia_VIC149_2020_EPI_ISL_419846	Australia
hCoV_19_Australia_VIC14_2020_EPI_ISL_419734	Australia
hCoV_19_Australia_VIC150_2020_EPI_ISL_419847	Australia
hCoV_19_Australia_VIC151_2020_EPI_ISL_419848	Australia
hCoV_19_Australia_VIC152_2020_EPI_ISL_419849	Australia
hCoV_19_Australia_VIC153_2020_EPI_ISL_419850	Australia
hCoV_19_Australia_VIC154_2020_EPI_ISL_419851	Australia
hCoV_19_Australia_VIC155_2020_EPI_ISL_419852	Australia
hCoV_19_Australia_VIC156_2020_EPI_ISL_419853	Australia
hCoV_19_Australia_VIC157_2020_EPI_ISL_419854	Australia
hCoV_19_Australia_VIC158_2020_EPI_ISL_419855	Australia
hCoV_19_Australia_VIC159_2020_EPI_ISL_419856	Australia
hCoV_19_Australia_VIC15_2020_EPI_ISL_419735	Australia
hCoV_19_Australia_VIC160_2020_EPI_ISL_419857	Australia
hCoV_19_Australia_VIC161_2020_EPI_ISL_419858	Australia
hCoV_19_Australia_VIC162_2020_EPI_ISL_419859	Australia
hCoV_19_Australia_VIC163_2020_EPI_ISL_419860	Australia
hCoV_19_Australia_VIC164_2020_EPI_ISL_419861	Australia
hCoV_19_Australia_VIC165_2020_EPI_ISL_419862	Australia
hCoV_19_Australia_VIC166_2020_EPI_ISL_419863	Australia
hCoV_19_Australia_VIC167_2020_EPI_ISL_419864	Australia
hCoV_19_Australia_VIC168_2020_EPI_ISL_419865	Australia
hCoV_19_Australia_VIC169_2020_EPI_ISL_419866	Australia
hCoV_19_Australia_VIC170_2020_EPI_ISL_419867	Australia
hCoV_19_Australia_VIC171_2020_EPI_ISL_419868	Australia
hCoV_19_Australia_VIC172_2020_EPI_ISL_419869	Australia
hCoV_19_Australia_VIC173_2020_EPI_ISL_419870	Australia
hCoV_19_Australia_VIC174_2020_EPI_ISL_419871	Australia
hCoV_19_Australia_VIC175_2020_EPI_ISL_419872	Australia
hCoV_19_Australia_VIC176_2020_EPI_ISL_419873	Australia
hCoV_19_Australia_VIC177_2020_EPI_ISL_419874	Australia
hCoV_19_Australia_VIC178_2020_EPI_ISL_419875	Australia
hCoV_19_Australia_VIC179_2020_EPI_ISL_419876	Australia
hCoV_19_Australia_VIC17_2020_EPI_ISL_419736	Australia
hCoV_19_Australia_VIC180_2020_EPI_ISL_419877	Australia
hCoV_19_Australia_VIC181_2020_EPI_ISL_419878	Australia
hCoV_19_Australia_VIC183_2020_EPI_ISL_419879	Australia
hCoV_19_Australia_VIC184_2020_EPI_ISL_419880	Australia
hCoV_19_Australia_VIC185_2020_EPI_ISL_419881	Australia
hCoV_19_Australia_VIC186_2020_EPI_ISL_419882	Australia
hCoV_19_Australia_VIC187_2020_EPI_ISL_419883	Australia
hCoV_19_Australia_VIC188_2020_EPI_ISL_419884	Australia
hCoV_19_Australia_VIC189_2020_EPI_ISL_419885	Australia
hCoV_19_Australia_VIC18_2020_EPI_ISL_419737	Australia
hCoV_19_Australia_VIC190_2020_EPI_ISL_419886	Australia
hCoV_19_Australia_VIC191_2020_EPI_ISL_419887	Australia
hCoV_19_Australia_VIC192_2020_EPI_ISL_419888	Australia
hCoV_19_Australia_VIC193_2020_EPI_ISL_419889	Australia
hCoV_19_Australia_VIC194_2020_EPI_ISL_419890	Australia
hCoV_19_Australia_VIC195_2020_EPI_ISL_419891	Australia
hCoV_19_Australia_VIC196_2020_EPI_ISL_419892	Australia
hCoV_19_Australia_VIC197_2020_EPI_ISL_419893	Australia
hCoV_19_Australia_VIC198_2020_EPI_ISL_419894	Australia
hCoV_19_Australia_VIC199_2020_EPI_ISL_419895	Australia
hCoV_19_Australia_VIC19_2020_EPI_ISL_419738	Australia
hCoV_19_Australia_VIC201_2020_EPI_ISL_419896	Australia
hCoV_19_Australia_VIC202_2020_EPI_ISL_419897	Australia
hCoV_19_Australia_VIC203_2020_EPI_ISL_419898	Australia
hCoV_19_Australia_VIC204_2020_EPI_ISL_419899	Australia
hCoV_19_Australia_VIC205_2020_EPI_ISL_419900	Australia
hCoV_19_Australia_VIC206_2020_EPI_ISL_419901	Australia
hCoV_19_Australia_VIC207_2020_EPI_ISL_419902	Australia
hCoV_19_Australia_VIC208_2020_EPI_ISL_419903	Australia
hCoV_19_Australia_VIC209_2020_EPI_ISL_419904	Australia
hCoV_19_Australia_VIC20_2020_EPI_ISL_419741	Australia
hCoV_19_Australia_VIC210_2020_EPI_ISL_419905	Australia
hCoV_19_Australia_VIC211_2020_EPI_ISL_419906	Australia
hCoV_19_Australia_VIC212_2020_EPI_ISL_419907	Australia
hCoV_19_Australia_VIC213_2020_EPI_ISL_419908	Australia
hCoV_19_Australia_VIC214_2020_EPI_ISL_419909	Australia
hCoV_19_Australia_VIC215_2020_EPI_ISL_419910	Australia
hCoV_19_Australia_VIC216_2020_EPI_ISL_419911	Australia
hCoV_19_Australia_VIC217_2020_EPI_ISL_419912	Australia
hCoV_19_Australia_VIC218_2020_EPI_ISL_419913	Australia
hCoV_19_Australia_VIC219_2020_EPI_ISL_419914	Australia
hCoV_19_Australia_VIC21_2020_EPI_ISL_419740	Australia
hCoV_19_Australia_VIC220_2020_EPI_ISL_419915	Australia
hCoV_19_Australia_VIC221_2020_EPI_ISL_419916	Australia
hCoV_19_Australia_VIC222_2020_EPI_ISL_419917	Australia
hCoV_19_Australia_VIC223_2020_EPI_ISL_419918	Australia
hCoV_19_Australia_VIC224_2020_EPI_ISL_419919	Australia
hCoV_19_Australia_VIC225_2020_EPI_ISL_419920	Australia
hCoV_19_Australia_VIC226_2020_EPI_ISL_419921	Australia
hCoV_19_Australia_VIC227_2020_EPI_ISL_419922	Australia
hCoV_19_Australia_VIC228_2020_EPI_ISL_419923	Australia
hCoV_19_Australia_VIC229_2020_EPI_ISL_419924	Australia
hCoV_19_Australia_VIC22_2020_EPI_ISL_419742	Australia
hCoV_19_Australia_VIC230_2020_EPI_ISL_419925	Australia
hCoV_19_Australia_VIC231_2020_EPI_ISL_419926	Australia
hCoV_19_Australia_VIC232_2020_EPI_ISL_419927	Australia
hCoV_19_Australia_VIC233_2020_EPI_ISL_419928	Australia
hCoV_19_Australia_VIC234_2020_EPI_ISL_419929	Australia
hCoV_19_Australia_VIC235_2020_EPI_ISL_419930	Australia
hCoV_19_Australia_VIC236_2020_EPI_ISL_419931	Australia
hCoV_19_Australia_VIC237_2020_EPI_ISL_419932	Australia
hCoV_19_Australia_VIC238_2020_EPI_ISL_419933	Australia
hCoV_19_Australia_VIC239_2020_EPI_ISL_419934	Australia
hCoV_19_Australia_VIC23_2020_EPI_ISL_419743	Australia
hCoV_19_Australia_VIC240_2020_EPI_ISL_419935	Australia
hCoV_19_Australia_VIC241_2020_EPI_ISL_419936	Australia
hCoV_19_Australia_VIC242_2020_EPI_ISL_419937	Australia
hCoV_19_Australia_VIC243_2020_EPI_ISL_419938	Australia
hCoV_19_Australia_VIC244_2020_EPI_ISL_419939	Australia
hCoV_19_Australia_VIC245_2020_EPI_ISL_419940	Australia
hCoV_19_Australia_VIC246_2020_EPI_ISL_419941	Australia
hCoV_19_Australia_VIC247_2020_EPI_ISL_419942	Australia
hCoV_19_Australia_VIC248_2020_EPI_ISL_419943	Australia
hCoV_19_Australia_VIC249_2020_EPI_ISL_419944	Australia
hCoV_19_Australia_VIC24_2020_EPI_ISL_419739	Australia
hCoV_19_Australia_VIC250_2020_EPI_ISL_419945	Australia
hCoV_19_Australia_VIC251_2020_EPI_ISL_419946	Australia
hCoV_19_Australia_VIC252_2020_EPI_ISL_419947	Australia
hCoV_19_Australia_VIC253_2020_EPI_ISL_419948	Australia
hCoV_19_Australia_VIC254_2020_EPI_ISL_419949	Australia
hCoV_19_Australia_VIC256_2020_EPI_ISL_420036	Australia
hCoV_19_Australia_VIC257_2020_EPI_ISL_419950	Australia
hCoV_19_Australia_VIC258_2020_EPI_ISL_419951	Australia
hCoV_19_Australia_VIC259_2020_EPI_ISL_419952	Australia
hCoV_19_Australia_VIC25_2020_EPI_ISL_419744	Australia
hCoV_19_Australia_VIC260_2020_EPI_ISL_419953	Australia
hCoV_19_Australia_VIC261_2020_EPI_ISL_419954	Australia
hCoV_19_Australia_VIC262_2020_EPI_ISL_419955	Australia
hCoV_19_Australia_VIC263_2020_EPI_ISL_419956	Australia
hCoV_19_Australia_VIC264_2020_EPI_ISL_419957	Australia
hCoV_19_Australia_VIC265_2020_EPI_ISL_419958	Australia
hCoV_19_Australia_VIC266_2020_EPI_ISL_419959	Australia
hCoV_19_Australia_VIC267_2020_EPI_ISL_419960	Australia
hCoV_19_Australia_VIC268_2020_EPI_ISL_419961	Australia
hCoV_19_Australia_VIC269_2020_EPI_ISL_419962	Australia
hCoV_19_Australia_VIC26_2020_EPI_ISL_419745	Australia
hCoV_19_Australia_VIC270_2020_EPI_ISL_419963	Australia
hCoV_19_Australia_VIC271_2020_EPI_ISL_419964	Australia
hCoV_19_Australia_VIC272_2020_EPI_ISL_419965	Australia
hCoV_19_Australia_VIC273_2020_EPI_ISL_419966	Australia
hCoV_19_Australia_VIC274_2020_EPI_ISL_419967	Australia
hCoV_19_Australia_VIC275_2020_EPI_ISL_419968	Australia
hCoV_19_Australia_VIC276_2020_EPI_ISL_419969	Australia
hCoV_19_Australia_VIC277_2020_EPI_ISL_419970	Australia
hCoV_19_Australia_VIC278_2020_EPI_ISL_419971	Australia
hCoV_19_Australia_VIC279_2020_EPI_ISL_419972	Australia
hCoV_19_Australia_VIC27_2020_EPI_ISL_419746	Australia
hCoV_19_Australia_VIC280_2020_EPI_ISL_419973	Australia
hCoV_19_Australia_VIC283_2020_EPI_ISL_419974	Australia
hCoV_19_Australia_VIC284_2020_EPI_ISL_419975	Australia
hCoV_19_Australia_VIC285_2020_EPI_ISL_419976	Australia
hCoV_19_Australia_VIC286_2020_EPI_ISL_419977	Australia
hCoV_19_Australia_VIC287_2020_EPI_ISL_419978	Australia
hCoV_19_Australia_VIC288_2020_EPI_ISL_419979	Australia
hCoV_19_Australia_VIC289_2020_EPI_ISL_419980	Australia
hCoV_19_Australia_VIC28_2020_EPI_ISL_419747	Australia
hCoV_19_Australia_VIC290_2020_EPI_ISL_419981	Australia
hCoV_19_Australia_VIC291_2020_EPI_ISL_419982	Australia
hCoV_19_Australia_VIC292_2020_EPI_ISL_419983	Australia
hCoV_19_Australia_VIC293_2020_EPI_ISL_419984	Australia
hCoV_19_Australia_VIC294_2020_EPI_ISL_419985	Australia
hCoV_19_Australia_VIC295_2020_EPI_ISL_419986	Australia
hCoV_19_Australia_VIC296_2020_EPI_ISL_419987	Australia
hCoV_19_Australia_VIC297_2020_EPI_ISL_419988	Australia
hCoV_19_Australia_VIC298_2020_EPI_ISL_419989	Australia
hCoV_19_Australia_VIC299_2020_EPI_ISL_419990	Australia
hCoV_19_Australia_VIC29_2020_EPI_ISL_419748	Australia
hCoV_19_Australia_VIC300_2020_EPI_ISL_419991	Australia
hCoV_19_Australia_VIC301_2020_EPI_ISL_419992	Australia
hCoV_19_Australia_VIC302_2020_EPI_ISL_419993	Australia
hCoV_19_Australia_VIC303_2020_EPI_ISL_419994	Australia
hCoV_19_Australia_VIC304_2020_EPI_ISL_419995	Australia
hCoV_19_Australia_VIC305_2020_EPI_ISL_419996	Australia
hCoV_19_Australia_VIC306_2020_EPI_ISL_419997	Australia
hCoV_19_Australia_VIC307_2020_EPI_ISL_419998	Australia
hCoV_19_Australia_VIC308_2020_EPI_ISL_419999	Australia
hCoV_19_Australia_VIC309_2020_EPI_ISL_420000	Australia
hCoV_19_Australia_VIC30_2020_EPI_ISL_419749	Australia
hCoV_19_Australia_VIC310_2020_EPI_ISL_420001	Australia
hCoV_19_Australia_VIC311_2020_EPI_ISL_420002	Australia
hCoV_19_Australia_VIC312_2020_EPI_ISL_420003	Australia
hCoV_19_Australia_VIC313_2020_EPI_ISL_420004	Australia
hCoV_19_Australia_VIC314_2020_EPI_ISL_420005	Australia
hCoV_19_Australia_VIC315_2020_EPI_ISL_420006	Australia
hCoV_19_Australia_VIC316_2020_EPI_ISL_420007	Australia
hCoV_19_Australia_VIC317_2020_EPI_ISL_420008	Australia
hCoV_19_Australia_VIC318_2020_EPI_ISL_420009	Australia
hCoV_19_Australia_VIC319_2020_EPI_ISL_420010	Australia
hCoV_19_Australia_VIC31_2020_EPI_ISL_419750	Australia
hCoV_19_Australia_VIC320_2020_EPI_ISL_420011	Australia
hCoV_19_Australia_VIC321_2020_EPI_ISL_420012	Australia
hCoV_19_Australia_VIC322_2020_EPI_ISL_420013	Australia
hCoV_19_Australia_VIC323_2020_EPI_ISL_420014	Australia
hCoV_19_Australia_VIC324_2020_EPI_ISL_420015	Australia
hCoV_19_Australia_VIC325_2020_EPI_ISL_420016	Australia
hCoV_19_Australia_VIC326_2020_EPI_ISL_420017	Australia
hCoV_19_Australia_VIC327_2020_EPI_ISL_426637	Australia
hCoV_19_Australia_VIC328_2020_EPI_ISL_426638	Australia
hCoV_19_Australia_VIC329_2020_EPI_ISL_426639	Australia
hCoV_19_Australia_VIC32_2020_EPI_ISL_419751	Australia
hCoV_19_Australia_VIC330_2020_EPI_ISL_426640	Australia
hCoV_19_Australia_VIC332_2020_EPI_ISL_426641	Australia
hCoV_19_Australia_VIC333_2020_EPI_ISL_426642	Australia
hCoV_19_Australia_VIC334_2020_EPI_ISL_426643	Australia
hCoV_19_Australia_VIC335_2020_EPI_ISL_426644	Australia
hCoV_19_Australia_VIC336_2020_EPI_ISL_426645	Australia
hCoV_19_Australia_VIC337_2020_EPI_ISL_426646	Australia
hCoV_19_Australia_VIC338_2020_EPI_ISL_426647	Australia
hCoV_19_Australia_VIC339_2020_EPI_ISL_426648	Australia
hCoV_19_Australia_VIC33_2020_EPI_ISL_419752	Australia
hCoV_19_Australia_VIC340_2020_EPI_ISL_426649	Australia
hCoV_19_Australia_VIC341_2020_EPI_ISL_426650	Australia
hCoV_19_Australia_VIC342_2020_EPI_ISL_426651	Australia
hCoV_19_Australia_VIC343_2020_EPI_ISL_426652	Australia
hCoV_19_Australia_VIC344_2020_EPI_ISL_426653	Australia
hCoV_19_Australia_VIC345_2020_EPI_ISL_426654	Australia
hCoV_19_Australia_VIC346_2020_EPI_ISL_426655	Australia
hCoV_19_Australia_VIC347_2020_EPI_ISL_426656	Australia
hCoV_19_Australia_VIC348_2020_EPI_ISL_426657	Australia
hCoV_19_Australia_VIC34_2020_EPI_ISL_419753	Australia
hCoV_19_Australia_VIC350_2020_EPI_ISL_426658	Australia
hCoV_19_Australia_VIC351_2020_EPI_ISL_426659	Australia
hCoV_19_Australia_VIC352_2020_EPI_ISL_426660	Australia
hCoV_19_Australia_VIC353_2020_EPI_ISL_426661	Australia
hCoV_19_Australia_VIC354_2020_EPI_ISL_426662	Australia
hCoV_19_Australia_VIC355_2020_EPI_ISL_426663	Australia
hCoV_19_Australia_VIC356_2020_EPI_ISL_426664	Australia
hCoV_19_Australia_VIC357_2020_EPI_ISL_426665	Australia
hCoV_19_Australia_VIC358_2020_EPI_ISL_426666	Australia
hCoV_19_Australia_VIC359_2020_EPI_ISL_426667	Australia
hCoV_19_Australia_VIC35_2020_EPI_ISL_419755	Australia
hCoV_19_Australia_VIC360_2020_EPI_ISL_426668	Australia
hCoV_19_Australia_VIC361_2020_EPI_ISL_426669	Australia
hCoV_19_Australia_VIC362_2020_EPI_ISL_426670	Australia
hCoV_19_Australia_VIC363_2020_EPI_ISL_426671	Australia
hCoV_19_Australia_VIC364_2020_EPI_ISL_426672	Australia
hCoV_19_Australia_VIC365_2020_EPI_ISL_426673	Australia
hCoV_19_Australia_VIC366_2020_EPI_ISL_426674	Australia
hCoV_19_Australia_VIC367_2020_EPI_ISL_426675	Australia
hCoV_19_Australia_VIC368_2020_EPI_ISL_426676	Australia
hCoV_19_Australia_VIC369_2020_EPI_ISL_426677	Australia
